text,label
"Merev és csapnivaló, és ügyetlenül rendezett.",negative
"A történet Brian De Palma üres kalóriákban dús, izgalmas képek iránti függőségét meséli el, ami tönkretette a karrierjét.",negative
A túl sok lehetetlen helyzet és a rózsaszínben láttatott szituációk nélkül egy jóval hatásosabb film is lehetett volna belőle.,negative
"Egyszerű slasher-mozi-nonszensz, de nem nélkülözi a stílust.",neutral
"Apró kis vicceivel és eredetietlen ötletekkel megtűzdelve, ez a gügye etnikai bealvós bizonyítja, hogy nem csak a kasszasikerek szennyezik be a nyári filmhozatalt.",negative
"Szigorúan ragaszkodik a paradigmához, ritkán engedve meg a karaktereknek, hogy kettőnél több nyilvánvaló dimenzióban legyenek, és gyakran mesterkélt, elnyűtt szituációkba helyezi őket.",negative
"Láttál már olyan vígjátékot, amely megnézését már az első képkockától kezdve bántad?",negative
"Miután Ice-T bedugja a bögréjét a pár BMW-jének ablakába, és elkezdi zaklatni a feleséget mintegy rossz színpadi párbeszédben , minden hitelesség kirepül az ablakon.",negative
"A legjobb drogos filmek általában lehangolóak, de kifizetődőek.",neutral
"A Kilépésnek azonban sikerül lehangolónak lennie még akkor is, amikor a vezető színész telefonál önéletrajzi jelenetében.",negative
"Jó lenne látni, ahogy ez a szar összenyomódik egy teherautó alatt, lehetőleg egy kamion alatt.",negative
"A végén, minden amit tehetsz, hogy csodálod az együttes játékosait és eltűnődsz azon, vajon mi volt a lényeg.",negative
"A legtöbb film esetében kevés a 84 perces játékidő, itt azonban életfogytiglannak érződik.",negative
"Míg Glover, a Féktelen folyó, a Halott ember és a Vissza a jövőbe elnyomhatatlan különce a tökéletes választás a szerepre, egyúttal ő képviseli a Bartleby legfőbb hibáját is.",neutral
"Shatner valószínűleg a legviccesebb ember a filmben, ami sejtetni engedi, hogy mennyire rossz volt.",negative
"Olyan keményen próbálkozik, hogy mókás és vicces legyen, hogy az izzadságszag túlságosan érezhető rajta.",negative
"Akármilyen makulátlan is Kis Stuart 2, sokkal jobb lenne, ha... nos, kalandvágyóbb lenne.",neutral
Egyszerűen a másik hét film újrapolírozása.,negative
"Az ugrásszerű vágásokkal, a gyors megoldásokkal és a sok pirotechnikával Yu egyértelműen azt reméli, hogy leplezni tudja, milyen rossz a filmje.",negative
Nem sikerül neki.,negative
"Jobban méltányoltam azt, amit a rendező megpróbált megtenni, mint azt, amit valójában tett.",neutral
Egy nagyon lehangoló film a sok elszalasztott lehetőségről.,negative
"És így tovább, egészen az émelygésig.",negative
Zsibbasztóan buta és nyugtalanítóan hátborzongató.,negative
"Az egyik probléma a Joel Schumacher által rendezett filmmel az, hogy túl sok előregyártott történeti elemet zúdít a film idejére.",negative
A komédia nem létezik.,negative
"Egy unalmas, nagyképű felfordulás.",negative
"Ez egy lassú, lapos dráma, ami szinte minden képkockában amatőrt kiált.",negative
"Egy unalmas animációs folytatás, ami aligha éri meg az erőfeszítést.",negative
"Nem csak a vámpírok vannak elátkozva a Kárhozottak Királynőjében -- a nézők úgy fogják érezni, hogy ők is ugyanarra a sorsra jutnak.",negative
"Ha a vallásos filmek nem neked valók, maradj távol.",negative
"Ellenkező esetben, ez egy elfogadható randifilm lehet.",neutral
"Ez történik, amikor egy ígéretes előzményt elpazarol egy olyan forgatókönyv, amely kevés rizikót vállal, és a közönség minden egyes tagjának intelligenciájába sikeresen belegázol.",negative
"A tempó és a látvány annyira felpörgetett, hogy a fenyegetettség kíváncsi érzése mindenről tájékoztat.",negative
"Felfuvalkodott, önelégült, morálisan kétértelmű, és nincs miért megemlíteni.",negative
"Ez szinte minden, amiről a Costner-filmek ismertek; álszent, önelégült és annyira lelkesen keresi a szeretetünket, hogy szeretnénk szinte felpofozni.",negative
"Ne hagyd, hogy a feliratok megtévesszenek; a film csak azt bizonyítja, hogy Hollywood már nem az agyatlan cselekvések monopóliuma.",neutral
Chai szerkezete és üteme nyugtalanítóan laza.,neutral
Mindenesetre nagyon szuper lenne megfeledkezni ennek a filmnek a létezéséről.,negative
A rendező hamis háttereivel és impozáns lépteivel soha nem egyezik meg egy egységes hangnemben.,negative
"Csak várunk komoran a következő sokkra, anélkül, hogy különösebb kötődést alakítanánk ki a karakterek iránt.",negative
"A panorámás söprés helyett a Kapur rendszeres szaggatottságot ad nekünk, aláásva a történet érzelmi lendületét.",negative
"Úgy tűnik, hogy a rendező éktelenül élvezi a karakter nyomorúságát, és egyúttal gratulál magának, amiért volt mersze szembenézni vele.",negative
"A Broken Lizard néven ismert főiskolai Colgate U. komédiaegyüttes kétes terméke úgy játszik, mint a Cheech & Chong és a CHiP-nek a keveréke.",negative
"A film nem gondol túl sokat a szereplőkről, a főszereplőjéről, vagy rólunk.",negative
"A Super Troopers a komikus műfajok egy furcsa keveréke, amely valahol a korai Zucker Brothers\/Abrahams filmek gyakran szó szerinti riffjei és a posztmodern kortársaik, a Farrelly Brothers határozottan csúnya stílusai között létezik.",neutral
Mindig emlékezni fognak a 9-11-es terrortámadásokra.,neutral
"Miután láttam a filmet, elmondhatom, hogy nincs semmi oka, amiért bárkinek is törődnie kellene azzal, hogy emlékezzen rá.",negative
"Kényelmetlenül éreztem magam, még émelygtem is, mert Solondz hűvös együttérzése a zavaros megvetés határán volt.",negative
"Mint egyfajta színes, dramatizált PBS-műsor, Frida elvégzi a munkát.",neutral
Minimális képzelőerővel a fürdőkádadban is leforgathatnád az egészet.,negative
"Az Esték inkább egy gyors tévés különkiadásnak tűnik, mint játékfilmnek.  Még csak nem is egy olyan tévéműsor, aminek a nézését folytatnád a második reklámszünet után is.",negative
"Bár... vizuálisan lenyűgöző és ügyes a rendezése, de hideg, szürke, fertőtlenítőszagú és érzelmileg kiszáradt.",neutral
"Láthatjuk, hogy a Big Bad Love hova próbál eljutni, de soha nem érkezik meg végül.",negative
"A Friday After Next olyan film, amelyet csak afroamerikaiak készíthetnek, mivel széles körű faji érzéketlenséget mutat velük szemben.",negative
"Nem olyan szörnyű, mint néhány újabb hollywoodi trip-szenny... De messze nem egy úttörő vállalkozás.",negative
"Az egyetlen dolog ami ""el lett söpörve"" az az egy óra és harminchárom perc, amíg a film tartott - puszta időpocsékolás volt.",negative
Az egyoldalú dokumentumfilm leegyszerűsítő magyarázatokat kínál egy nagyon összetett helyzetre.,negative
Stilisztikailag a film egy katasztrófa.,negative
"A holttestek száma végül felülírja azt a keveset, amit útközben megtudunk a helyettesítő megváltásról.",negative
"Olyan erőszakos, profán és kizsákmányoló, mint a valaha látott legdurvább akciófilm.",negative
"Egoyan munkája gyakran elegánsan figyelembe veszi a valóság különböző szintjeit, és váltogatja a nézőpontokat, de itt egy olyan labirintusszerű filmet készített, amely meghiúsítja a végső célját.",negative
"Az Élet, vagy valami hasonlóban vannak magas labdák, de túl sok lehetőséget kihagy.",negative
"Ez egy nagyon, nagyon rossz film.",negative
"Annak ellenére, hogy rajta van a Paramount lenyomata, ez egy olcsó európai produkció.",negative
"Amit nehéz megérteni, hogy miért vette ezt filmre bárki is.",negative
"A bölcsebb lelkek tapintatosan úgy tettek volna, mintha nem látnák, és hagyták volna ott heverni.",negative
A hihetőség nem tartozott a film erényei közé.,negative
"Ha a csatornapatkányok megnéznék ezt a filmet, annyira kiakadnának, hogy lezuhanyoznának.",negative
"A Télapu 2 cselekménye úgy hangzik, mintha a Mattel vezetői és lobbistái írták volna a ragyogó ipar számára.",negative
"Legjobb filmje továbbra is a legrövidebb, a Gödör, amely sok olyan dolgot elmond, amit ez a film is, de kevésbé érződik ismétlésnek.",neutral
"Csak egy újabb szétszórt, meglehetősen kiszámítható pszichológiai thriller.",negative
"Belebotlik minden olcsó trükkbe a könyvben, hogy még könnyebbé tegye felháborodásunkat.",negative
"Még a sietve, amatőr módon rajzolt animáció sem tudja lekötni a nézőt.",negative
"Kung Pow Oedekerk gyermekkori álma, hogy egy harcművészeti filmben szerepeljen, bizonyítja, hogy nem mindig szabad álmainknak megvalósulniuk.",negative
A szorgos városi komédia nyilvánvalóan nem Zhang erőssége.,negative
"Nem teljesen szerethető – de hány esélytelen film született a Gáz van, jövünk! óta?",negative
De minden bizonnyal nehéz utálni.,neutral
"Egy film, ami nem tud kellő távolságot tartani Leroy téveszméitől, hogy kikerüljön az érzelgős befolyása alól.",negative
A Vadnyugat fiai találkozik a Nagymenőkkel ebben a könnyen kihagyható filmben.,negative
Olasz maffiózó akció-vígjáték.,neutral
"Louiso hagyja, hogy a film klasszikus, kiábrándult-indie-film módjára tébláboljon, és Hoffman testvér forgatókönyve megbotlik egy kései csavarban, aminek egyszerűen nincs értelme.",negative
"A film egyszerre akar eszképista és társadalomkritikus lenni, de végül két szék közül a pad alá esik.",negative
"A film régimódi, alkalmanként bájos és finoman szemtelen.",neutral
Nincs még eleged a libidós városlakókból?,negative
"Próbálja ki ezt az obszcénül rossz sötét komédiát, olyan durva, hogy ez Edward Burn Sidewalks of New York-ja hozzá képest Oscar Wilde.",negative
Az új fiúban még a bikát is újrahasznosítják.,negative
"Nagyrészt ez egy olyan film, amely a számok szerint is működik.",neutral
"A bukdácsoló előadás tetejébe (Madonna) megtagadja saját sportosságát a világítással, amely minden ráncot és megereszkedést kihangsúlyoz.",negative
Ez az első teljes méretű második világháborús film a hongkongi John Woo-tól.,neutral
Nem bánik jól az emberekkel.,negative
"A szappanopera, az alacsony technológiájú mágikus realizmus és az időnként roppant szociológiai kommentár foltos kombinációja.",negative
"Stevens annyira izgatott, hogy egy fontos filmet készítsen az emberi hűtlenségről és a véletlenről, hogy beledobja egy süllyesztőbe a történetet, amelyben már így is túl sok cselszövés volt.",negative
"Olyan unalmas, hogy még a célközönsége is végigbeszélte.",negative
"A film szupersztárjaihoz való szolgai hozzáállásának az egyik legszembetűnőbb jele az, hogy elkerül minden olyan jelenetet, amely valódi színészi játékot igényelt volna Spears kisasszonytól.",negative
A Hollywoodi befejezés a valaha volt legkiábrándítóbb Woody Allen-film.,negative
Remek szereplőgárdája és gondolatisága van.,positive
"De a kivitelezés kudarcos, kivéve körülbelül hat poént, amik valóban működnek.",negative
Általánosságban véve felejthetően kellemes az elejétől a végéig.,neutral
"Nehéz elhinni, hogy egy ilyen élet ennyire unalmas lehet.",negative
"Amikor nem a szereplők frusztrációjában dagonyázik, a film azzal van elfoglalva, hogy hamis, tévékomédiaszerű megoldásokat eszel ki a problémáikra.",negative
"A szex, pszichológia, drogok és filozófia túlstilizált, pépesített keveréke.",negative
"Néha szórakoztató, néha öncélú - de jobbára színtiszta ingerlés.",negative
"""Bájos és csodálatos,"" sajnos, egyik sem... túlzottan feszült és kitalált.",negative
"A Ringu egy katasztrofális történet, tele lyukkal és teljesen hiányzik belőle a hidegrázás.",negative
"Figyelmen kívül hagyja a hírnevét, és figyelmen kívül hagyja a filmet.",negative
"Fájdalmas nézni Witherspoon tehetségét elsorvadni a szükségtelen filmekben, mint a Doktor Szöszi és a Édes Otthon, Förtelem, mármint Alabama.",negative
"A tinifilm átdolgozása fájdalmasan lassú, és annyira mechanikus, hogy szinte érzed a gépzsír szagát a cselekmény fordulataiban.",negative
"Megpróbálni megfejteni a Vidéki Medve univerzum szabályait -- mikor a medvék medvésen viselkednek és olyanok mint az emberek, csak szőrösebbek -- Einstein agyát is lefárasztaná.",negative
"Körülbelül az alacsony minőségű sajtokkal szembeni elvárások szintjén mozog, de még azzal a mércével mérve se éri el az olcsó szemét kategóriáját sem.",negative
"A cselekmény közepette a forgatókönyv a ""történet másik oldalának"" bemutatásával Arnoldot és a nézőket a terrorista indíttatásokkal való rokonszenv tiltott zónájába viszi.",negative
"Nyüzsögnek a dilis klisék, és túl sok a párbeszéd.",negative
"Ez egy 100 éves rejtély, amit folyamatosan félbeszakít Elizabeth Hurley fürdőruhában.",negative
"Egy nagy nevetés, három vagy négy enyhe vihogás, és egy csomó semmi más.",negative
"Túl erősen koncentrált a Hal Hartley-vá válás nehézségeire ahhoz, hogy időtöltésként működjön, az Ilyen nincs eddig a legkevésbé hozzáférhető alapmű.",negative
"Kenneth Branagh energikus, kellemes-kelletlen előadása, mint egy goromba brit drámaíró, megalapozza ezt a túlzsúfolt, kiszámíthatatlan álmot, amelyben ő és a valószínűtlenül elszánt felesége őrültséggel és gyerekneveléssel küzdenek Los Angelesben.",negative
